Gene,GSM94019,GSM94020,GSM94021,GSM94022,GSM94023,GSM94024,GSM94025,GSM94026,GSM94027,GSM94028,GSM94029,GSM94030,GSM94031,GSM94032,GSM94033,GSM94034,GSM94035,GSM94036,GSM94037,GSM94038,GSM94039,GSM94040,GSM94041,GSM94042,GSM94043,GSM94044,GSM94045,GSM94046,GSM94047,GSM94048,GSM94049,GSM94050,GSM94051,GSM94052,GSM94053,GSM94054,GSM94055,GSM94056,GSM94057,GSM94058,GSM94059,GSM94060,GSM94061,GSM94062,GSM94063,GSM94064,GSM94065,GSM94066,GSM94067,GSM94068,GSM94069,GSM94070,GSM94071,GSM94072,GSM94073,GSM94074,GSM94075,GSM94155,GSM94156,GSM94157,GSM94160,GSM94161,GSM94162,GSM94163,GSM94164,GSM94165,GSM94166,GSM94167,GSM94168,GSM94169,GSM94170,GSM94171,GSM94172,GSM94173,GSM94174,GSM94175,GSM94176,GSM94177,GSM94178,GSM98767,GSM98768,GSM98769,GSM98770,GSM98771,GSM98772,GSM98773,GSM98774,GSM98775,GSM98776,GSM98777,GSM98778,GSM98779,GSM98780,GSM98781,GSM98782,GSM98783,GSM98784
GYS1,6.63298,6.69956,6.25072,6.34622,6.36193,6.55159,6.34903,6.15357,6.45614,6.52667,6.42651,6.12173,6.10943,6.4162,6.27185,6.44482,6.45151,6.40695,6.69466,6.19416,6.65365,6.82995,6.80297,6.72222,6.43427,6.52439,6.39158,5.99609,6.55796,6.47389,6.56634,6.82571,6.90701,6.55138,6.95299,6.83184,6.48342,6.56064,6.52916,6.51228,6.64172,6.18155,6.86304,6.90186,6.65142,6.19719,6.95396,6.79748,6.66337,6.84246,6.72948,6.71053,6.67248,6.28734,6.7682,6.58862,6.7006,7.24916,6.18475,7.03732,6.68099,6.8625,6.58318,6.593,6.79886,6.64957,6.91838,6.62471,6.84877,6.39299,6.84272,6.52358,6.61262,6.58587,6.70604,6.7583,6.92873,6.75752,6.53012,6.72617,6.67712,6.99578,6.55106,6.9007,6.68789,6.58478,6.77787,6.56697,6.77519,6.85502,6.80339,6.62359,6.62919,6.85721,6.8641,6.78872,6.73993
AKAP1,7.03607,6.40667,6.83118,7.08821,7.01801,7.19615,6.8363,6.64673,7.16973,6.27789,6.98696,6.6483,6.73436,7.04832,6.92346,6.71125,6.51843,6.59076,6.99641,6.57663,6.31241,7.00792,7.73998,7.01667,6.93034,6.78708,6.92289,6.91475,6.65544,7.32366,6.86451,7.46999,7.05817,7.78715,6.14679,7.00555,7.51233,7.2092,6.22589,7.34796,6.90976,6.25725,7.05372,6.08589,6.99688,6.35516,6.96478,6.68643,7.51062,6.12883,6.92089,6.49786,7.56857,7.5084,6.87729,7.61495,7.57829,7.26586,6.8231,7.06081,7.19752,7.30616,7.31589,6.66562,7.2644,7.19959,7.3473,6.34349,7.11651,6.92092,7.00231,7.19932,6.6906,6.74782,6.95346,6.7381,7.12462,7.60994,6.62734,7.38738,6.7482,7.39793,7.18447,7.36816,7.48001,6.82316,7.8345,7.58759,6.96969,7.1002,7.31254,7.40751,6.92946,7.21731,7.12064,7.3637,7.61154
PSMA1,8.69611,7.49869,8.9453,8.58357,8.56951,8.96767,9.09325,8.33327,8.95155,6.69781,8.91897,8.88395,8.19148,8.87302,8.15096,8.63312,8.14583,8.43189,8.82412,7.31683,6.8843,8.88297,8.87556,7.81576,7.73874,7.82407,8.72411,9.03638,8.3615,8.81792,8.60237,8.96904,8.51608,9.12809,6.83919,9.06417,9.26844,8.65728,6.95623,9.04962,9.41367,7.01288,9.03178,6.93912,8.32675,7.20375,8.93528,7.79224,9.05085,7.62225,9.01464,6.91287,9.42592,8.96342,8.9039,8.82869,9.41232,9.37866,6.30187,8.96239,9.23849,8.93069,9.01059,7.92588,8.90099,8.97203,9.02239,8.19478,9.076,8.57225,8.97962,9.01596,9.23504,7.77593,8.71713,8.7492,8.564,8.87282,7.68985,9.13336,9.03301,8.41286,8.82909,7.54544,8.69845,8.59148,8.81988,9.06472,8.78036,8.45719,8.84617,9.02115,8.85394,8.57512,9.4527,8.56669,9.23929
C3orf37,6.461,6.85385,6.19235,6.60062,6.59773,6.29297,6.23075,6.27221,6.49063,5.55624,6.08237,6.30556,6.53918,6.00089,6.67979,6.38444,6.49473,6.09314,6.77646,6.62527,6.95847,6.61342,6.55642,7.04031,6.77203,6.87227,6.47572,6.57836,6.67133,6.61324,6.49472,6.69659,6.68625,6.44519,6.47185,6.46354,6.67833,6.54669,6.27796,6.60802,6.28437,6.40745,6.61145,6.88151,6.90229,6.20537,6.67701,6.70721,6.26625,6.45153,6.36172,6.13213,6.64058,6.64678,6.60128,6.59294,6.69852,6.66309,6.84604,6.82418,6.64971,6.71551,6.77087,6.69865,6.63393,6.92709,6.6928,6.5643,6.83375,6.63847,6.64769,6.64251,6.47171,6.67648,6.37071,6.87463,6.85109,7.12119,6.88311,6.73653,6.59148,7.13551,6.72786,6.97861,6.88186,6.53582,6.98578,6.62032,6.83329,6.69585,6.8122,6.93737,6.65567,6.76605,6.68511,6.84765,6.64306
SRRT,8.24285,8.0941,7.68377,7.75156,8.26824,7.75172,7.63632,7.75104,7.73047,7.4878,7.32288,7.52468,7.50233,7.94311,8.26332,7.60101,7.8006,7.6301,7.97825,8.11534,8.26438,8.02911,8.22011,8.33197,8.15965,8.338,7.7335,7.73579,8.16991,8.18988,7.34533,8.2106,8.08413,7.96734,7.01695,7.98979,8.04001,8.26255,6.70096,7.95914,7.71068,7.76862,7.78248,7.93217,8.14708,7.44231,7.91556,8.38825,7.98593,7.5659,8.3083,7.12093,8.18417,7.61948,8.17527,7.65573,8.13509,8.03595,7.13446,8.15,7.79921,8.1898,8.19267,8.50965,8.20674,8.11526,8.07356,8.32375,7.80121,7.53797,7.98028,7.92051,7.62934,7.96862,8.24985,8.41911,8.36833,8.48866,8.33825,8.43882,7.91587,7.93043,7.7813,8.50501,8.25527,7.8312,8.26948,8.17158,8.35328,8.55733,7.86837,8.08392,7.9259,7.91231,8.09867,8.17024,8.07368
DLG5,6.75939,7.12201,6.78368,7.14656,7.26604,7.39778,7.36287,6.41097,7.36092,7.09141,6.1808,6.98794,6.20154,6.8466,7.19187,7.143,6.44197,6.33552,6.98589,7.41139,6.04708,6.93009,7.60519,6.90565,7.1448,6.94783,6.79972,6.65429,7.33453,7.55827,6.68775,7.65895,6.95039,7.26722,5.75795,6.45133,7.37243,7.07377,5.51997,7.14318,6.61994,5.06122,7.3266,5.00196,7.08116,6.78411,7.29187,6.54706,7.01188,6.13736,7.66421,4.96677,7.42023,7.00395,7.32262,7.19774,7.56005,6.90358,5.23598,7.39885,6.96244,7.17535,6.92594,7.05662,7.20107,7.33086,6.92362,6.61162,7.15874,6.91993,6.69854,7.50078,7.13013,6.12934,7.13885,6.99746,7.31179,7.61199,6.73268,7.65609,6.81088,6.67596,6.97574,7.32477,7.37115,7.0106,7.77699,7.34144,7.38601,7.19901,7.01095,7.03698,6.86241,7.01456,7.28005,7.22093,7.40014
PMPCB,8.01685,7.37365,8.06353,8.01143,7.90113,8.04189,7.99032,7.44,7.71417,6.90869,7.88546,8.00212,7.65167,7.65992,7.5993,7.68346,7.58951,7.87334,7.95907,7.82512,7.55588,7.71668,8.10505,7.7482,7.74042,7.96178,8.05433,8.09443,7.99096,8.2686,8.12887,8.18791,7.95056,8.17199,7.62991,7.88065,8.19876,8.07931,7.84711,8.23246,8.02122,8.03035,8.11758,7.85065,8.00846,7.44151,8.1129,7.8656,7.90722,7.64227,8.08207,7.7922,8.21295,8.12314,8.13546,8.16216,8.47649,8.13789,7.81541,8.09607,8.04627,8.00816,7.8939,7.61793,8.25856,8.34484,8.14136,7.59869,8.17519,7.7425,7.87427,8.41586,8.13095,7.8706,8.2829,7.88091,8.13175,8.38939,7.84803,8.28916,8.11275,7.87546,8.42285,7.93745,8.16029,7.87829,8.12129,8.27398,8.09437,7.99686,8.12606,8.06355,8.0694,7.7247,8.27365,8.20104,7.95806
TOX4,4.97692,4.94512,5.2676,5.5355,5.23073,5.29336,5.79184,4.89973,5.13723,4.96946,5.02278,5.44524,4.78762,5.24349,5.11357,5.40117,5.17866,5.32809,5.52243,4.94568,4.98931,5.10953,6.02019,4.91272,4.7775,5.14421,5.41933,5.04891,4.89122,5.86249,5.1485,5.45145,4.89386,5.78554,5.10809,4.81312,5.5793,5.06717,4.45562,5.70861,5.00618,5.44829,5.33405,4.476,5.41938,4.91976,5.15506,4.59365,5.19518,4.51178,4.76043,4.56804,5.52168,5.10263,5.09789,5.85198,5.85901,4.88676,5.30121,5.39646,5.15655,5.54174,5.17463,4.75594,5.37198,5.6118,5.36503,4.86664,5.52087,5.19396,5.18417,5.7216,5.17238,4.855,4.8358,4.98748,4.96944,5.55007,4.65229,5.57759,5.28731,4.79547,5.14236,4.87739,5.30461,4.88893,5.28142,5.05446,5.57277,5.21327,5.46253,5.49025,5.4125,5.18575,5.37165,5.30721,5.47766
API5,5.99674,5.8359,6.5862,6.46746,6.34231,6.46675,6.63967,6.14281,6.95455,4.96417,6.65663,6.3757,5.81417,6.30832,6.19443,6.26626,6.22077,6.3552,7.03204,5.46334,5.17186,6.5385,7.059,6.30378,6.11715,5.70956,6.5187,6.75422,6.60849,7.111,6.36437,7.21049,6.28789,7.02344,5.95344,6.64936,6.93952,6.99421,5.6986,7.07846,6.8981,5.67754,6.89826,5.45297,6.47684,5.29189,6.98302,6.16147,6.90289,6.66758,6.73154,5.44793,7.10939,6.7355,6.61752,6.93207,7.42656,6.78303,5.84583,6.5499,6.90948,7.02894,6.58745,6.08102,6.99413,6.69998,6.97579,6.03237,6.92118,6.39115,7.0112,6.88302,7.13346,5.72853,6.63375,6.48169,6.56123,6.86824,5.98965,7.07426,6.94734,6.13311,6.6325,6.26374,6.84561,6.75054,6.75297,7.25684,6.64808,6.32511,6.34227,7.27311,6.83437,6.48771,7.25864,6.74279,7.16626
TPD52,3.68508,3.80493,4.76258,4.20114,3.70237,4.24814,5.29773,3.60673,5.22765,3.5214,4.70312,3.7329,3.50507,5.05842,3.49926,4.39446,3.80513,3.99655,4.85886,3.42201,3.66621,5.12886,4.37135,3.41684,3.2073,3.47015,4.53099,5.27322,3.37125,5.07002,4.14534,5.54338,3.87898,5.69881,3.27983,5.92768,6.2681,4.61835,3.52829,5.85443,5.12182,3.59825,5.11009,3.54858,3.70721,3.45868,5.33403,3.2101,6.52551,3.67972,5.43108,3.45299,6.04657,4.16011,4.04675,5.9518,6.42558,4.95785,3.90911,4.9965,5.76258,4.7413,4.02245,3.70914,4.66701,5.21947,5.07905,3.56147,4.72793,3.75631,5.26186,4.79413,5.65424,3.37014,3.57541,3.4537,4.13925,3.92052,3.4569,4.06292,3.96576,4.17423,5.46422,3.46823,4.05675,4.45042,3.86742,5.39489,4.10007,3.6021,4.33113,5.5879,4.35047,4.51623,6.34594,4.41105,7.02269
SIGMAR1,6.00991,5.55076,5.84233,5.94145,6.25834,6.09576,6.09107,6.01926,6.07783,6.64651,5.74577,6.2453,6.36269,5.78099,5.74894,6.54045,5.83717,6.44641,5.58404,6.24975,5.95558,6.14732,5.42194,5.93188,5.73372,5.77515,5.77062,5.69881,5.7271,5.53807,5.86355,5.65789,5.7467,5.62464,6.11984,5.80045,5.91686,5.75971,5.80743,5.61146,5.58599,6.08303,5.66739,6.24555,5.74433,5.34823,5.89885,5.75099,6.03633,5.51806,5.63792,5.76764,5.53295,5.29376,5.79369,5.89388,5.56781,5.78909,5.60769,5.8908,5.7714,5.89724,6.01009,5.96592,5.88024,5.64497,5.62574,5.98239,5.69505,5.81792,5.91052,5.69727,5.7506,6.04488,5.56417,5.75978,5.82289,5.81593,5.56835,5.62924,5.74645,5.617,5.58392,5.90836,5.9509,6.05754,5.93163,5.97654,5.82132,5.81455,6.22084,5.90138,5.67812,5.93697,5.74297,5.9365,6.01238
EGR1,7.09826,8.76112,8.19521,9.2896,8.92631,8.88049,8.13511,9.94788,9.06919,6.22367,6.21679,8.159,8.51609,8.65407,8.25634,8.87424,9.74333,8.98255,10.0885,6.11614,6.82588,6.45159,6.55243,7.07513,8.85719,8.75396,9.02241,9.67563,9.40451,8.95065,8.64805,9.40694,8.29588,7.70348,8.07435,8.01493,8.45329,8.44571,8.31045,8.55202,7.07087,7.35274,9.13775,7.8527,10.3115,9.43056,9.462,7.6855,9.02055,7.81804,9.39038,6.6343,7.21036,8.55133,9.25702,8.12387,9.78431,8.50497,6.86652,9.34439,9.05071,9.4875,7.7023,6.78511,8.17372,7.29104,8.66742,7.80503,9.53585,8.78459,6.5702,9.07209,8.90868,8.19857,9.2126,7.10626,9.56144,8.96779,7.32722,9.87848,9.19693,7.64008,7.41383,8.67504,9.84963,9.38287,8.50793,9.42155,9.34756,9.67191,10.1402,6.74774,8.46926,9.0248,9.14603,5.84336,9.47977
PNP,6.762,6.18345,6.27976,6.5708,6.40142,5.96014,6.70625,6.77721,6.39006,5.93115,6.61742,6.39665,6.453,6.72211,5.89029,5.72559,6.54412,6.41617,6.84402,5.86279,5.94426,7.05313,6.5291,6.11117,5.99468,6.08755,6.60005,7.19729,6.51893,6.66018,6.78146,6.83531,6.94631,6.97893,6.36395,7.38034,6.79086,6.61666,6.50168,6.79882,7.33011,5.81926,7.19062,6.42819,6.20764,5.69912,7.2239,6.44046,6.70755,6.11886,6.67942,6.39822,7.24415,6.35131,7.11195,6.25607,7.11907,7.25349,5.8023,6.92442,7.05768,6.85684,7.12663,6.29506,6.87162,7.21232,7.19608,6.48933,7.27081,6.65731,7.2028,6.91123,7.01949,6.4218,6.83115,6.38955,6.75889,6.72418,6.51244,6.78467,6.87774,7.14873,6.84843,6.11825,6.54144,6.87012,6.97421,6.87818,6.44748,6.46375,6.78374,6.92439,7.27476,6.71048,7.01107,7.13058,7.23051
SRSF4,7.59399,6.77313,7.59741,7.81787,7.70168,7.58884,7.87019,7.17631,8.02973,5.80863,7.6263,7.39393,6.84279,7.59009,7.36077,7.94432,7.24176,7.47864,7.69329,6.55173,6.86611,7.97963,7.86359,7.0144,7.26367,6.77993,7.89723,7.96949,7.29414,7.89693,7.60797,8.34005,7.52736,8.18931,6.8733,7.99011,8.1169,7.98873,7.12717,7.8972,7.6601,6.93295,7.80892,6.5951,7.28028,6.11616,7.58138,6.85186,7.93243,6.3244,7.9891,7.09597,7.99827,7.59144,7.65319,7.94233,7.66095,8.00932,6.29017,7.88165,7.68223,7.81613,7.92779,6.74689,8.0188,7.82162,7.98997,7.06169,7.58252,7.41128,7.78198,7.76595,7.64899,7.14537,7.72181,7.10044,7.74944,7.91716,7.01285,7.58931,7.80718,7.54035,8.01112,7.38,7.73698,7.37814,7.7451,8.17415,7.63447,7.48547,7.50676,7.85978,8.03415,7.61001,7.86023,8.13251,7.87996
DNMT1,6.49165,5.66251,6.08101,5.81104,6.60732,5.93345,6.14896,5.6033,6.60341,4.86026,5.56521,6.20816,5.40487,6.19546,5.53446,6.27386,5.98543,6.70936,6.62678,4.79742,5.24555,6.52317,6.63407,4.95925,5.64607,5.69101,6.86557,6.24034,6.26007,6.78775,6.07362,6.77188,6.43641,6.47439,4.3835,6.28022,6.25612,6.3645,5.38365,6.45218,6.43392,4.59743,6.77846,4.83003,6.24344,5.22653,6.70637,4.95508,6.51285,5.45858,6.68006,4.93085,6.93474,5.75434,5.87749,6.01734,7.02483,6.88358,4.4653,7.03974,5.97815,6.56302,6.33737,5.51563,6.55878,7.1191,6.59221,6.08074,6.28591,5.9521,6.42077,6.57751,6.32444,5.72481,5.96513,6.06667,6.58833,6.94381,5.352,6.60881,6.67806,6.96377,6.71286,5.81511,6.82422,6.10127,6.47498,6.43532,6.64382,6.16663,6.33165,6.72633,6.78597,6.33753,6.62116,6.78912,6.62439
PSMC6,4.87977,4.46303,6.53511,5.40535,5.33158,4.95672,6.0042,4.99175,5.9029,3.43255,5.16584,5.1908,4.31325,4.93528,4.37047,5.40663,4.59885,4.94757,6.17172,3.61404,4.19786,5.74368,6.39699,4.35872,4.93789,4.73898,6.07945,6.21325,6.15284,6.84492,5.91166,6.64433,5.22294,6.77613,3.0778,5.80055,6.74729,6.03719,3.89187,7.2067,6.81681,4.47611,6.87992,3.60861,5.49315,3.20887,5.99332,3.55449,5.70607,3.22385,5.86517,3.81745,6.66381,6.20757,5.52926,6.52222,6.77586,6.33982,3.67451,6.05413,6.2581,5.75534,5.33244,4.00603,6.248,6.28748,6.33696,4.814,6.29884,5.71807,5.37403,6.47131,6.30519,4.5712,6.09655,4.61924,5.43253,5.78182,4.36173,6.00248,6.20235,5.4422,5.93992,4.73386,5.87098,5.52965,5.62783,6.05203,6.05522,5.28947,5.70143,5.86695,6.15837,5.22345,6.59567,5.34515,6.42445
CCND3,7.59299,8.0004,7.95407,8.05545,7.85523,7.96818,8.06743,7.81516,8.08049,7.23023,7.60804,8.14639,7.91717,7.76416,7.80001,7.48789,7.95225,7.62633,8.17755,7.75042,7.92916,8.13203,8.08782,8.10911,8.16823,8.46038,7.83559,8.17082,8.14557,8.48877,8.05397,7.97641,8.31172,8.267,7.44717,8.31533,8.22491,8.06436,7.15961,8.093,7.99251,7.4872,7.852,7.6639,8.29243,7.55134,7.90642,8.18506,7.98385,7.80475,7.99186,8.05239,8.28487,8.01523,7.79869,8.10946,8.55362,8.5987,7.56779,8.12225,8.29199,8.08871,8.37646,8.21445,7.91186,8.09,8.48656,7.82915,8.53433,8.29554,8.57134,8.00779,8.00636,7.9073,8.01702,8.59722,7.86195,8.33266,8.19101,8.07366,8.0544,8.4437,7.70181,7.97708,8.24146,7.97792,8.33051,7.97035,8.36682,8.27564,8.21145,8.40508,8.05082,7.91933,8.01045,7.9334,8.2944
PGRMC2,4.53654,4.49143,5.0291,4.56092,4.57183,4.68421,5.35794,4.25922,4.80042,4.59807,5.21205,4.30759,4.70895,4.39866,4.65912,4.15213,4.44196,4.32953,4.52488,4.28148,4.75495,4.78528,5.3302,3.98173,4.476,4.39132,4.60489,4.61739,4.875,5.32458,4.70841,4.69863,4.69324,5.29484,4.10337,4.53467,5.3719,4.66592,4.42803,5.16476,4.59978,4.43249,5.07361,4.38465,4.75921,4.11915,4.69261,4.42385,4.78983,3.85455,4.78253,4.76615,4.83823,5.06803,4.77329,4.89271,5.4162,4.70688,4.38217,4.47433,4.70224,4.88645,4.58702,4.41747,4.99932,4.53746,4.62274,4.37558,5.06831,4.81308,4.48918,5.22143,4.66776,4.52039,4.80641,4.49848,4.60629,4.80165,4.46349,5.01984,4.72186,4.57416,4.87115,4.3501,4.70822,5.076,4.67831,5.09011,4.8385,4.87392,4.8358,4.69901,4.68962,4.66986,4.76183,4.46637,4.87763
PPP1R10,6.08754,6.37811,5.59954,6.50083,6.07085,5.78529,6.1172,6.68138,6.10629,6.53128,6.34791,6.3726,6.85527,6.56644,6.49189,6.26489,6.20614,6.41051,6.14813,6.95578,6.37478,5.69569,6.20375,6.9338,6.50708,6.29609,6.11598,5.9854,6.28621,5.94009,6.06116,5.82237,5.80577,6.00473,6.17813,6.00098,5.90975,6.13932,6.17477,6.01533,5.78198,6.80928,5.82395,6.32173,6.01854,6.46986,5.50356,6.08454,5.68589,6.12708,5.75849,6.50704,5.54634,6.44695,5.649,6.1882,5.53777,5.45733,6.63763,5.86194,5.79477,5.78959,6.00095,6.24261,5.58508,5.80608,5.74217,6.21333,5.65044,5.99597,5.78441,5.91102,5.86202,5.86588,5.93387,5.91727,5.7895,6.00599,5.96773,6.08885,6.09967,5.82305,6.12453,6.73261,6.11637,6.2619,5.99818,6.03171,5.83682,5.91646,5.73882,5.80942,5.81773,5.8439,5.74598,6.22688,5.7871
ENTPD6,8.0542,7.95858,7.52235,7.60799,7.79706,7.69439,7.66577,7.0946,7.78968,7.71088,7.44846,7.84477,7.32199,7.28394,8.27626,7.32357,7.84,7.36558,7.35431,7.82395,7.88162,7.61375,8.17442,8.13586,8.25234,7.29575,7.29406,7.52489,7.85572,7.85231,7.8205,7.42522,8.03268,7.85685,7.16287,7.63185,7.5774,7.58841,6.886,7.90738,7.48191,7.67255,7.36401,7.26928,7.93888,7.46132,7.87304,7.72522,7.45996,7.82783,7.7356,7.25909,7.62514,7.48567,7.71435,7.66669,7.93474,7.91664,7.80083,7.66902,7.7522,7.60584,7.75754,8.00675,7.77866,7.51164,7.74855,7.7258,8.054,7.48322,7.78171,7.70078,7.52954,7.61096,7.74701,7.87715,7.6604,8.01017,7.7837,8.04204,7.5062,8.15563,7.64707,7.88544,7.85358,7.61125,8.03074,7.89993,7.86772,8.1636,7.62451,7.61808,7.61404,7.64269,7.61225,7.84564,7.86251
PSMD7,7.74362,6.92428,7.48202,7.59125,7.68163,7.75736,7.89767,7.13472,7.76462,6.2396,7.60276,7.65245,7.3678,7.6766,7.23856,7.26717,7.06494,7.00127,7.80142,7.09282,6.66521,7.56957,8.42168,7.98505,7.72205,7.48381,7.8551,7.9028,7.94943,8.50925,7.69643,8.21468,7.93058,8.5483,5.7669,7.48655,8.31493,8.25651,6.28112,8.06572,8.11356,5.46625,8.16916,7.16412,7.71038,7.59445,7.82774,7.30635,7.85794,7.16162,7.8316,6.74317,8.51679,8.34646,7.74297,8.34626,8.35366,7.9261,5.78688,7.84087,8.09,8.21861,8.02823,7.22791,7.79996,8.17667,7.98344,7.39545,7.90644,7.799,7.93898,8.16122,7.95459,7.19208,8.07063,7.96473,7.48595,8.09005,7.33735,8.16098,7.90346,7.5431,7.51964,7.54361,7.91768,7.73444,8.13332,8.23756,7.80266,7.8677,7.76304,8.14726,8.1448,7.67891,8.17017,7.61536,8.32722
PEX19,6.10072,5.81116,6.22911,5.99158,6.32702,6.31714,6.58741,5.65091,6.34574,5.18391,5.95068,6.39837,5.20362,5.91447,5.79171,6.12417,6.10854,5.84939,6.4288,5.45578,5.9517,6.45665,6.50937,6.19852,5.98414,6.37796,6.68322,6.62993,6.1224,6.53143,6.59949,6.67617,6.55067,6.53031,6.38272,6.47857,6.50347,6.12897,6.12156,6.65601,6.47229,5.52658,6.58206,5.51125,6.27568,5.37995,6.48766,6.42697,6.58744,5.6451,6.38909,5.79604,6.6132,6.77022,6.22897,6.70573,6.8464,6.37627,5.82702,6.08101,6.79352,6.57734,6.52395,6.09175,6.69728,6.78127,6.74686,6.07717,6.75197,6.34351,6.49771,6.46591,6.82063,6.24249,6.309,6.35674,6.28019,6.51122,6.2951,6.44024,6.77551,6.27846,6.65294,5.84833,6.75841,6.38148,6.53423,6.54242,6.65136,6.3513,6.73707,6.6847,6.49887,6.32833,6.69117,6.53021,6.52866
NIPSNAP1,6.68711,6.96216,6.72013,6.64873,6.49506,6.87036,6.34265,6.70982,6.35269,6.80351,6.90144,6.41691,6.38941,6.90036,6.48495,6.39395,6.67357,6.44616,6.62879,6.45259,6.72411,6.89523,6.29289,6.39819,6.72051,6.37721,6.79541,6.7256,6.66347,6.29938,6.89348,6.89404,6.53795,6.59223,7.168,6.96917,6.93474,6.70944,7.19495,6.56932,6.61448,6.98491,7.04122,7.16115,6.52174,6.69797,7.00501,6.74862,7.24053,6.9074,6.92335,7.21966,6.59231,6.6724,6.72491,7.05496,6.79649,7.04818,6.73206,6.69641,7.015,6.79241,6.77823,6.37067,6.58328,6.67784,6.61827,6.4792,6.44141,6.47328,7.15333,6.61137,6.56203,6.73315,6.62877,6.8211,6.86623,6.57349,6.97628,6.77613,6.93971,6.96479,6.75039,6.79912,6.7251,6.8759,6.71581,6.93482,6.85697,6.59568,6.71178,6.73429,6.96985,6.73664,6.97489,6.8269,6.84135
MYBL2,7.04025,7.23962,6.99569,7.16741,7.75893,7.37601,7.13443,7.59787,6.9267,7.75555,7.8897,7.46531,7.91838,7.42676,7.30302,7.34309,6.93263,7.14852,6.87595,7.09224,7.15971,6.6612,6.57429,7.21324,6.97314,6.78286,6.61274,6.72117,6.60672,6.46624,6.75715,6.12193,6.79805,6.46458,7.06501,6.74829,6.41995,7.09211,7.34767,6.34887,6.60059,7.19266,6.49031,7.49531,6.45889,7.21583,6.64698,6.73795,6.90256,7.59245,6.60895,6.97171,6.4081,6.57412,6.72833,6.71814,6.27058,6.80915,7.12413,7.02679,6.68544,6.65301,6.73373,6.85976,6.49481,6.84849,6.58596,6.8918,6.63784,7.02349,6.77089,6.39913,6.64974,6.81421,6.43961,6.87695,6.64052,6.66465,6.98264,6.86432,6.53411,6.75553,6.48178,6.98069,6.54443,7.2445,6.94734,6.59848,6.96613,6.95343,7.18417,6.84092,6.57423,7.09864,6.47748,6.57182,6.68765
RANBP2,5.53249,4.32885,6.29485,5.83868,5.57783,5.44904,6.47377,5.06348,5.95054,4.22166,5.64856,5.90658,4.83487,5.51312,4.98521,5.60112,5.28617,6.0145,6.47054,4.61668,4.19906,6.13363,7.2226,5.40143,5.47618,5.43024,6.49219,6.48979,5.72039,7.16552,6.19886,6.96132,5.9678,7.163,3.91461,5.91514,7.03629,6.65289,4.39554,7.08432,6.84183,5.38436,6.8664,3.41055,6.08394,4.43991,6.40178,5.64444,6.45518,5.24324,6.42063,4.57682,6.90663,6.66002,6.09214,6.8138,6.93102,6.57214,3.86607,5.80242,6.54913,6.34807,5.86226,5.14534,6.67061,6.36893,6.21333,5.33222,6.77635,5.99085,6.00493,6.56963,6.88605,5.02609,6.59672,5.66916,5.75164,6.63237,5.3432,6.5373,6.30254,5.75435,6.61832,5.26871,6.60555,5.9284,6.05556,6.85287,6.58533,5.88161,6.08186,6.60074,6.63259,5.85849,6.52376,6.18392,6.83762
TUBG1,4.99545,4.86514,4.74349,5.3508,5.08208,4.92053,4.86118,4.94251,5.27294,4.19045,4.8843,4.86219,4.37307,5.3954,4.62999,4.47834,4.91214,4.9276,5.55729,4.41279,5.05933,5.58921,5.79606,4.76507,5.15973,4.74008,5.42592,5.21456,5.13061,5.41912,5.42101,6.01154,5.69217,5.70679,3.91429,6.01842,5.72284,5.71632,3.86815,5.51831,5.77779,4.10764,5.78049,4.21842,5.04606,5.05568,5.44496,4.95022,5.47944,4.96127,5.2693,4.83408,5.57261,4.56881,4.9017,5.28355,5.91245,6.48315,4.24228,6.266,5.57558,5.60186,5.79234,5.53964,5.41713,5.91931,5.85378,4.80596,5.55327,4.90804,5.78125,5.44778,5.28876,4.86496,4.99245,5.5374,5.53531,5.73615,5.23025,5.33908,5.32936,6.41668,5.21699,5.05105,5.65739,5.19113,6.0922,5.23438,5.32725,5.32638,5.20524,5.80652,6.12756,5.52506,5.975,5.77099,5.99941
ACIN1,6.36526,6.46457,6.40384,6.14552,6.81512,6.03272,5.79277,6.21875,5.79631,6.29474,6.16986,6.01118,5.965,6.50316,6.13604,6.22003,5.96559,6.43896,6.10809,5.79939,5.9199,6.45939,6.42808,5.43744,6.15198,6.09443,6.25238,6.21877,6.12657,6.02608,6.17752,6.35079,6.22235,6.06304,5.5279,6.27427,5.94766,6.18618,5.78436,5.84608,5.85617,5.22532,5.95661,5.92839,6.10612,6.10675,6.38243,5.19755,6.24677,5.7112,6.60243,5.58465,6.23384,4.92896,6.49313,6.03901,5.95814,6.51049,5.80394,6.44437,6.18781,6.30056,6.2273,5.89965,6.57349,6.42153,6.49145,5.88917,6.07883,6.24359,6.39788,6.36017,6.27894,6.10957,5.7665,6.34295,6.59104,6.39084,5.62345,6.23493,5.94751,6.41033,6.27102,6.48438,6.28902,6.38947,6.39097,6.33887,6.25967,6.3085,6.40732,6.23316,6.34595,6.45749,6.29514,6.52574,6.45293
